replicate,A_delta_auroc,A_delta_auprc,BC_delta_auroc,BC_delta_auprc,all_delta_auroc,all_delta_auprc,did_delta_auroc,did_delta_auprc
346,0.0376281705342687,0.08431683263044515,0.01060606060606073,0.03736377647993126,0.0374650632538982,0.08460866704012743,0.02702210992820797,0.046953056150513886
347,0.006884565136244802,0.04289459477786689,0.04518072289156638,0.08774001536098311,0.008958842025752256,0.045426337503646774,-0.03829615775532158,-0.04484542058311622
348,0.014183253901504544,0.04139470858999564,0.0391156462585035,0.04076983508773245,0.013875422693918615,0.04196420192552236,-0.024932392356998956,0.0006248735022631874
349,-0.012851608025955197,0.042297351935158045,0.013392857142857095,0.0378906273716933,-0.012032729022942279,0.042712951551201195,-0.026244465168812292,0.004406724563464748
350,0.025733790543303936,0.07724804524554632,0.06683168316831689,0.03691642518589344,0.026774683878472372,0.07649268128818776,-0.041097892625012955,0.04033162005965288
351,0.03321070363629319,0.05645904666871138,0.11328671328671336,0.06512445659525631,0.03549134480048255,0.05728631705458048,-0.08007600965042017,-0.008665409926544937
352,0.013902238592423566,0.04973905706209178,0.06887755102040816,0.06441544566544567,0.01574857300048138,0.051208034856442264,-0.05497531242798459,-0.014676388603353893
353,-0.005354847269050778,0.05400101668664767,0.0937931034482759,0.06151976626483849,-0.0015435959073354377,0.057104497836344914,-0.09914795071732668,-0.00751874957819082
354,0.043700267940971815,0.05917895386862246,0.031746031746031744,0.041091181791235554,0.04294944457039218,0.05823138856318372,0.011954236194940071,0.018087772077386904
355,-0.041505735862108595,0.00018848587731049027,0.0598425196850394,0.030797522260936877,-0.03767506356458317,0.0025788623955549372,-0.10134825554714799,-0.030609036383626387
356,0.010830154473694287,0.014973268221311786,0.3823529411764707,0.17727272727272728,0.01286218011504281,0.016374337281127055,-0.3715227867027764,-0.1622994590514155
357,-0.015885942477677495,0.03295536313391478,0.00366300366300365,0.045118161193676065,-0.013413086822548492,0.034771472298640776,-0.019548946140681145,-0.012162798059761282
358,0.014094509282613021,0.04274172308300664,0.09599999999999997,0.04820821452072823,0.016266767516889935,0.044553378085154305,-0.08190549071738695,-0.005466491437721592
359,-0.0030562008071071123,0.061771509815762016,0.057823129251700744,0.02117672222712365,-0.001993414811094496,0.0635715295764144,-0.06087933005880786,0.04059478758863837
360,0.004102665010514928,0.04147227212151852,-0.11842105263157893,-0.016477272727272722,0.0005426110628279357,0.03857206870833749,0.12252371764209385,0.057949544848791244
361,0.0033293697978596937,0.03438601280600112,-0.046875,0.09403441973804447,0.0029746987373374667,0.035117382779917744,0.050204369797859694,-0.059648406932043346
362,-0.0027491427119935574,0.03611646675632432,-0.04487179487179482,0.023693184225018003,-0.0029501193617289534,0.03764958267324711,0.042122652159801266,0.01242328253130632
363,-0.007192396609298823,0.03202823815392522,0.043209876543209735,0.0652726391825229,-0.006588041272906686,0.03268299640707378,-0.05040227315250856,-0.03324440102859769
364,0.014095265847287375,0.0660874249965911,-0.023880597014925342,-0.0030592575273426237,0.013280141843971527,0.06608157042641916,0.03797586286221272,0.06914668252393372
365,0.031598397386422006,0.10520325494984067,0.09183673469387743,0.03024913528485558,0.03356868813876257,0.10833089018549116,-0.060238337307455425,0.0749541196649851
366,-0.0010848574697126523,0.051270273789053133,0.09539842873176207,0.10133978573543023,0.0026463740558022586,0.055495621622586866,-0.09648328620147473,-0.0500695119463771
367,0.03696498054474706,0.06926420541352762,0.060846560846560815,0.0553344523867737,0.037475857475857466,0.06914054691945792,-0.023881580301813754,0.013929753026753922
368,0.054128413797098096,0.06714193301517254,0.26449275362318847,0.2630121816168328,0.058590344376634684,0.07096871840660057,-0.21036433982609037,-0.19587024860166027
369,0.01152625937834939,0.04805809269566813,0.11646586345381515,0.18296722729495835,0.013716970241149262,0.050934065564740616,-0.10493960407546576,-0.13490913459929021
370,-0.01338585982982532,0.08092314842900336,0.06733333333333336,0.0348062349289576,-0.010086994092378121,0.07982155819119205,-0.08071919316315868,0.046116913500045764
371,-0.0020309147917927373,0.04483730011653331,0.05284552845528456,0.04169427823291891,-0.0013278594661760845,0.044432042943138156,-0.0548764432470773,0.0031430218836143997
372,-0.003634892124637079,0.021561044898312454,-0.03761061946902644,-0.0028648466464442357,-0.0027378013551132563,0.022040010118787534,0.03397572734438936,0.02442589154475669
373,0.029492080830147538,0.0254611274546932,0.10686164229471329,0.06886175228280494,0.03338126405590369,0.027062581350570408,-0.07736956146456575,-0.043400624828111745
374,0.02024497626484978,0.052047967848693255,0.17321428571428577,0.08615629984051035,0.024399427496932136,0.053603582637276825,-0.152969309449436,-0.03410833199181709
375,-0.01179448896472568,0.033956706498968925,0.09487179487179487,0.068246923864226,-0.007380696219843497,0.03750752255886439,-0.10666628383652055,-0.03429021736525707
376,0.018858225108225102,0.011840468810540627,0.1295399515738498,0.027884015591321712,0.022236256587006786,0.014753385645759454,-0.11068172646562469,-0.016043546780781084
377,-0.001340380485278625,0.03261451053384523,0.06031976744186046,0.014576868559169454,0.0020218249983262604,0.03380175298252436,-0.061660147927139086,0.018037641974675778
378,0.01244547414158903,0.05912063903250425,-0.011494252873563204,0.06471903830025161,0.012371001730336229,0.059834700199887236,0.023939727015152235,-0.005598399267747356
379,0.03628728794466318,0.06944216137225029,0.0819140308191404,0.025170932400103915,0.03863548594722177,0.07108084832489,-0.04562674287447721,0.04427122897214637
380,0.020628646267412787,0.05200648564103952,-0.20253164556962022,-0.00875034181022696,0.019232989466678507,0.052732785041113256,0.223160291837033,0.06075682745126648
381,0.04588550105562916,0.07647232050764324,0.1652892561983471,0.1492063492063492,0.04640464503278885,0.07797551162779204,-0.11940375514271795,-0.07273402869870596
382,0.004716591175101259,0.03104623981426144,0.17757009345794394,0.06785714285714287,0.005322284849337944,0.031231994341586244,-0.17285350228284269,-0.03681090304288143
383,0.006151767948741282,0.05600852869976741,,,0.007660890366999351,0.05757985840114238,,
384,0.01805572011306511,0.05500747948148865,0.08599999999999997,0.01973507604102233,0.018602104015871812,0.05602719440853335,-0.06794427988693486,0.035272403440466324
385,0.0038761054159883734,0.020561651640832596,-0.010964912280701733,0.023390185652487377,0.0049631692418252715,0.021229717379646323,0.014841017696690106,-0.002828534011654782
386,-0.005373059229442201,0.03981565423587974,0.0828282828282828,0.11921797167354847,-0.0025213428661150505,0.04380581490102872,-0.08820134205772501,-0.07940231743766873
387,-0.007436596705791998,0.01615315306654186,0.040064102564102644,0.10689176414982865,-0.006235576976674206,0.018627822924669607,-0.04750069926989464,-0.09073861108328679
388,0.02532312415415494,0.04925576417866795,0.07228915662650603,0.06382392236316656,0.026783843308315736,0.049933269058672514,-0.046966032472351094,-0.014568158184498609
389,0.029033139506673966,0.046677196423646566,0.040000000000000036,0.012949171347340693,0.029218547093422753,0.04694786863086392,-0.01096686049332607,0.03372802507630587
390,-0.018703808982376335,0.00678248488752331,0.0307443365695792,0.055026737967914435,-0.015828261129013033,0.0090772440798782,-0.049448145551955536,-0.048244253080391125
391,0.015842870708181245,0.04100437038861385,0.13027522935779812,0.11343082969621959,0.018080815914995996,0.0429488203333519,-0.11443235864961687,-0.07242645930760575
392,-0.004355469608403273,0.032618462171305346,0.0482758620689655,0.03877904999158718,-0.003328812473518572,0.03289686858053151,-0.052631331677368776,-0.006160587820281838
393,-0.0006385247972156005,0.038632385557175075,0.10103244837758107,0.18164599394604553,0.0038023769569671684,0.0434293448245513,-0.10167097317479667,-0.14301360838887045
394,0.013192365269460993,0.044104922025849036,0.30833333333333335,0.2276923076923077,0.017986714358712352,0.04913249155442745,-0.29514096806387236,-0.18358738566645866
395,0.0017517203274900472,0.03888678114885652,0.09223300970873782,0.029792843381103495,0.004010073993088725,0.04168854429597399,-0.09048128938124778,0.009093937767753024
396,0.023177943133100176,0.06605680626458454,0.0,0.0,0.025461805018690553,0.06649400140868306,0.023177943133100176,0.06605680626458454
397,0.022663344670663,0.07929676423365012,0.061870503597122206,0.058146684151209604,0.02581430524212791,0.08146359333053499,-0.03920715892645921,0.021150080082440514
398,-0.004339539583604335,0.04355298790235146,0.058385093167701796,0.019170445007167664,-0.002426315489424846,0.044555364474209797,-0.06272463275130613,0.024382542895183795
399,-0.005546744841727458,0.04145201206213869,0.0565217391304349,0.012518037518037511,-0.005181289416798407,0.042565052410466875,-0.06206848397216236,0.028933974544101182
400,0.008296697710990952,0.023071893574164587,-0.08571428571428569,-0.009737789395807259,0.0059712651024781405,0.022993077654548583,0.09401098342527664,0.032809682969971846
401,0.011630893937664033,0.05502741186633048,0.09295570079883808,0.08405203206956807,0.015115500254601288,0.05519325971995692,-0.08132480686117405,-0.029024620203237594
402,-0.008425029515938709,0.047915179604962665,0.08478260869565224,0.0617831080419238,-0.0060332614050000455,0.05032982497702734,-0.09320763821159095,-0.013867928436961136
403,-0.017470957428449396,0.022514506737028983,0.19976359338061467,0.18680409915559265,-0.011427250462338057,0.026793905441477417,-0.21723455080906406,-0.16428959241856367
404,-0.0004344997338405765,0.04612986685056747,-0.006116207951070263,0.01012086635976453,0.0005629931364513618,0.04730178870712448,0.005681708217229686,0.03600900049080294
405,-0.007666265177903031,0.03183293059663497,0.07741935483870965,0.06288638456310698,-0.003322572682789904,0.03568812817852893,-0.08508562001661268,-0.03105345396647201
406,-0.006851492062923681,0.01599588003952357,0.12156593406593408,0.020179684813831145,-0.002258932093857857,0.019697601444829294,-0.12841742612885776,-0.004183804774307576
407,0.02618300599504908,0.06050101211268652,-0.037878787878787845,0.006698203757027288,0.025393921050700596,0.059773143502240084,0.06406179387383693,0.05380280835565923
408,0.010419168313905103,0.05416641460878413,0.07737226277372256,0.039478422758663825,0.013668823388449547,0.055313752473277716,-0.06695309445981745,0.014687991850120305
409,-0.004309771742647905,0.04480161325166476,0.09572901325478655,0.03798742553938783,-0.0025252991579258754,0.04429854603470609,-0.10003878499743446,0.006814187712276931
410,0.022741156090445025,0.04302391385248083,0.09199999999999997,0.2321705024333532,0.02523413111342354,0.04532063427356123,-0.06925884390955495,-0.18914658858087235
411,0.008354309250899639,0.05746993497000974,0.12105263157894741,0.21523809523809528,0.010102800080230456,0.060387505951751796,-0.11269832232804777,-0.15776816026808554
412,-0.0017113573394160753,0.03093066862295757,0.033333333333333215,0.026656634254257378,-0.0003918486814615818,0.030163852722433132,-0.03504469067274929,0.004274034368700191
413,0.01668444760550014,0.04581961323074629,-0.003676470588235392,-0.0040703052728954525,0.017470273041493622,0.04562289189478522,0.020360918193735533,0.049889918503641745
414,0.03922296461271968,0.07235537351213739,0.23124999999999996,0.24754210849256347,0.04373623360195311,0.07626198113645713,-0.19202703538728028,-0.17518673498042608
415,0.012235373915701842,0.034155164114522824,0.10917874396135263,0.06561913488750315,0.01601535263349907,0.03961582501085292,-0.09694337004565079,-0.031463970772980326
416,0.022904300889375562,0.08152938573414731,0.10973451327433625,0.057458950667905906,0.02577391512348759,0.08329858966576659,-0.08683021238496069,0.024070435066241402
417,0.013459371125887465,0.035114731494062884,0.06553398058252435,0.019657750604042165,0.015095168604559839,0.03532721268515163,-0.05207460945663689,0.015456980890020719
418,0.03209273275038571,0.03295379812628299,0.15799999999999992,0.07890269151138718,0.03510247717050563,0.03537017055781427,-0.1259072672496142,-0.04594889338510419
419,-0.0002794939688143261,0.02024943046221564,0.12763157894736832,0.14104704176323096,0.004815784972950543,0.02319290901304108,-0.12791107291618264,-0.12079761130101532
420,0.012652508999540957,0.07095910919481324,0.1406250000000001,0.2748009991216513,0.01665064066727795,0.0729287851809603,-0.12797249100045915,-0.20384188992683805
421,-0.01515877718906855,0.0426193919136022,0.07590759075907588,0.022076677922977822,-0.013669119840073463,0.04348733886102102,-0.09106636794814443,0.02054271399062438
422,0.008200828118205328,0.04489824067579953,0.1625000000000001,0.18974155975387505,0.011844465548169314,0.047052761452792524,-0.15429917188179476,-0.14484331907807552
423,0.01931253114496867,0.06752984965832859,0.1741573033707864,0.0684230021186543,0.022036649279528087,0.06868356374529966,-0.15484477222581772,-0.0008931524603257163
424,0.013522399153778064,0.05282835916881626,0.18106060606060603,0.1487965635910597,0.020921712525486913,0.054712433492474316,-0.16753820690682797,-0.09596820442224344
425,0.019062889720292242,0.048737906424921595,0.01388888888888895,0.06896983053845801,0.019535295336007064,0.04952667471478844,0.0051740008314032915,-0.020231924113536415
426,0.025884019795657798,0.048532648716356735,0.013157894736842146,0.07182659956514512,0.026607555435532726,0.05096538323869318,0.012726125058815652,-0.02329395084878838
427,0.014741059917393384,0.0484988827557741,0.10808876163206871,0.017821697501061717,0.01793187007782282,0.05163085462778613,-0.09334770171467532,0.030677185254712386
428,0.022679957100498527,0.02546900438579694,-0.0038610038610039643,-0.0018914732879577942,0.021469941462508135,0.025800286260960426,0.02654096096150249,0.027360477673754734
429,0.051513006927019656,0.09540165518165566,0.18556701030927847,0.21841713753478456,0.0554879195494451,0.09795922791152001,-0.1340540033822588,-0.1230154823531289
430,-0.01114251970028457,0.04633826590286069,-0.04292929292929293,0.01788540051779755,-0.01207668439716314,0.047587309284955026,0.03178677322900836,0.028452865385063142
431,0.03287272592469015,0.07056394129651208,0.1607142857142858,0.22857142857142856,0.03619617049055601,0.07393892185961587,-0.12784155978959566,-0.15800748727491648
432,-0.019346049046321534,0.016694540213843645,0.05645161290322587,0.07686341572298475,-0.01540616246498605,0.018278764020367655,-0.0757976619495474,-0.0601688755091411
433,0.009362753802630519,0.036999070032768255,0.08266129032258052,0.06747377354261412,0.01140909340810381,0.03896831258926542,-0.07329853651995,-0.030474703509845866
434,-0.006314301421503021,0.04678745837659093,0.16260162601626016,0.09268707482993198,-0.0026981908533271204,0.050527840129527546,-0.16891592743776318,-0.04589961645334105
435,-0.020639878024788505,0.025695811279677933,0.16666666666666657,0.06478844887311225,-0.014189279211262562,0.030603881003975486,-0.18730654469145508,-0.039092637593434315
436,0.033606170684530756,0.06606112875371167,-0.0357142857142857,-0.0050726563884458675,0.03185890744606823,0.06328554598225544,0.06932045639881645,0.07113378514215754
437,-0.004601744754188619,0.06162048557335448,0.06538461538461537,0.12571554012547798,-0.00267904061256663,0.061497306092481246,-0.069986360138804,-0.0640950545521235
438,0.022291390695310165,0.05409872297472501,-0.013227513227513255,-0.0021178414045199684,0.02249553387384906,0.054780297332046174,0.03551890392282342,0.05621656437924498
439,0.010555577848222475,0.05270412762099208,0.15981735159817345,0.1760233918128655,0.013567839195979925,0.053984659734522156,-0.14926177374995098,-0.12331926419187342
440,0.0099607230855554,0.029397019295170607,0.03809523809523807,0.06055021115982967,0.01127295785088167,0.03242755986344237,-0.02813451500968267,-0.031153191864659063
441,0.019598352126371066,0.054558876768268594,0.07828282828282818,0.1029855758514295,0.02029496735886105,0.05566778369499942,-0.05868447615645711,-0.04842669908316091
442,0.05400339935561038,0.06036982621058712,0.0023640661938534313,0.03425955907557943,0.051524396582191545,0.05893091823286217,0.05163933316175695,0.026110267135007692
443,0.02356717939355213,0.04243141991722499,0.1282051282051282,0.07244498443212871,0.02664357710172216,0.043715501517468225,-0.10463794881157606,-0.030013564514903723
444,-0.02006065416946523,0.02406453934426772,1.1102230246251565e-16,0.00885240060936654,-0.020184876097678384,0.024254054726798452,-0.020060654169465342,0.015212138734901182
445,0.007380040138660893,0.0246600443906691,0.07733812949640284,0.0371622521137844,0.010150731066206786,0.02679133744962478,-0.06995808935774195,-0.012502207723115298
446,0.011825287624095182,0.05996820090257193,0.1518518518518518,0.032492445825779155,0.015567439096850877,0.06294815455258068,-0.1400265642277566,0.027475755076792778
447,0.004437742826639668,0.030194433463211823,0.0,0.0,0.005504759912124735,0.031057834449996935,0.004437742826639668,0.030194433463211823
448,0.005701094186587041,0.03928492905064293,0.019079685746352326,0.004902585074274435,0.00608123468640287,0.039777192559513425,-0.013378591559765285,0.034382343976368496
449,0.012044096116720415,0.03232847414111756,-0.2149532710280374,-0.003623188405797102,0.0104891418933164,0.032091714172204855,0.22699736714475782,0.03595166254691466
450,0.03626983019770402,0.05131388076031271,0.1188118811881188,0.04010969019367676,0.03927523381993947,0.05526215839977042,-0.08254205099041478,0.01120419056663595
451,-0.01274855993056112,0.045057605983127136,0.060267857142857206,0.018335247395366613,-0.011287703740710753,0.04497722515972952,-0.07301641707341833,0.026722358587760522
452,-0.0023859177481049265,0.028957211708846353,0.30208333333333326,0.13265996738374375,0.004602410035892235,0.036438709640379374,-0.3044692510814382,-0.1037027556748974
453,-0.004988991481366223,0.03661408389474019,0.11520000000000008,0.1115115183536236,-0.000667507078054963,0.041192875705236276,-0.1201889914813663,-0.07489743445888342
454,0.00932723128270918,0.04792766622793326,-0.028301886792452824,0.025067640692640697,0.00770330171092426,0.04796203417880773,0.037629118075162005,0.022860025535292566
455,0.02054094062874312,0.03473052839731852,0.10069444444444442,0.12050772245152393,0.023815752353107067,0.03881592903824618,-0.0801535038157013,-0.0857771940542054
456,0.038586640258905125,0.0778620629141886,-0.005952380952380931,0.005671930505817546,0.038030181214536496,0.07766921903842705,0.044539021211286056,0.07219013240837105
457,-0.030955312789424982,0.015814212680672235,0.17567567567567566,0.18791937229437228,-0.025765376817724284,0.01872671702128989,-0.20663098846510064,-0.17210515961370004
458,-0.018259473047202324,0.033897261891812414,0.0289575289575289,0.02135842535196851,-0.017366497629569766,0.03550044362444038,-0.04721700200473122,0.012538836539843903
459,0.010760214958688286,0.04849827569976345,0.01494565217391286,0.04072968086138938,0.010634791638448715,0.048574880749533283,-0.0041854372152245745,0.007768594838374068
460,-0.0015711030947407334,0.04213421075971288,0.10119047619047616,0.04703389830508474,-0.00024952303561343037,0.044660534737980984,-0.1027615792852169,-0.004899687545371859
461,0.00849889624724065,0.034385036467855234,0.0985426786953505,0.09503978875988445,0.011841636003698808,0.03933532972316936,-0.09004378244810984,-0.06065475229202921
462,0.005541875168075472,0.01681802831994672,0.21577380952380953,0.11878765225992036,0.01114844448741803,0.02035190052206401,-0.21023193435573406,-0.10196962393997364
463,0.0303475126171594,0.04688829784275278,-0.07882882882882886,-0.004702829108221278,0.029399548436568113,0.04746450809225858,0.10917634144598826,0.05159112695097406
464,-0.0048031728930996165,0.025576387320753735,0.1361607142857143,0.10302507775912031,-0.0007735254214127352,0.029846578871804696,-0.14096388717881392,-0.07744869043836658
465,0.023730787530743425,0.015188035485404594,0.10687022900763365,0.06875611294093682,0.027230132651819394,0.01756780170214184,-0.08313944147689023,-0.05356807745553223
466,-0.0075147214037031285,0.044046515174361006,0.056880733944953965,0.04936134482878252,-0.00508801426232619,0.04635795552847108,-0.0643954553486571,-0.005314829654421517
467,0.004037454781395167,0.036502713936461484,0.08272058823529427,0.03673155737704922,0.006700119746820943,0.037922391496489766,-0.0786831334538991,-0.0002288434405877393
468,0.018002592373301818,0.05936710717471519,0.15887850467289721,0.06296296296296297,0.021389432821464216,0.061462198050582756,-0.1408759122995954,-0.0035958557882477815
469,0.01895223420647152,0.09166769322404456,0.04843304843304852,0.013340689811278034,0.019166332771214933,0.09126672479240566,-0.029480814226577,0.07832700341276652
470,0.03385586319218248,0.08424760055953329,-0.04252400548696844,0.062152852007924475,0.032199520912563395,0.08416410175796174,0.07637986867915092,0.02209474855160881
471,0.01610143329658209,0.07872515866972715,0.14939759036144584,0.08004056333240908,0.017505452365447982,0.07913310141328353,-0.13329615706486375,-0.0013154046626819293
472,-0.0085577321678999,0.03737134165457279,0.22916666666666674,0.1518554965664241,-0.0022904044539052704,0.04168751503628737,-0.23772439883456664,-0.11448415491185132
473,-0.005970694060593473,0.038974616337886014,0.03258145363408527,0.0018308007781692032,-0.0032168685545097553,0.04130822870107295,-0.03855214769467874,0.03714381555971681
474,0.016391515461282924,0.03646688175860299,0.030803906836964656,0.0218731320279308,0.018332854609201532,0.040332989211953746,-0.014412391375681732,0.014593749730672192
475,0.009153126420828439,0.031179178267677243,0.03575989782886341,0.0429140183364454,0.009731296713267001,0.03290568971502375,-0.026606771408034968,-0.011734840068768154
476,0.008238081137103892,0.0283850138339366,0.025925925925925908,-0.011111111111111127,0.008283435363510394,0.02861231280067572,-0.017687844788822016,0.03949612494504773
477,0.017404035536185636,0.03930608393038948,-0.010752688172043001,-0.0011746814611808855,0.01756170227507814,0.039986657238312434,0.028156723708228637,0.04048076539157036
478,0.014724919093851208,0.05527840614460794,-0.11538461538461536,-0.010378057820607856,0.012830517811237563,0.05480989993103089,0.13010953447846657,0.0656564639652158
479,0.013201681844449253,0.043402571397056305,-0.04040404040404033,-0.004610582540359107,0.011615650172612235,0.04301553416204357,0.053605722248489585,0.04801315393741541
480,0.015617105323595504,0.03285815230979855,0.13391304347826072,0.057650018764039704,0.017304598187822817,0.03311717750640941,-0.11829593815466521,-0.024791866454241154
481,0.03131999163833232,0.03124867035100176,0.03594771241830064,0.02783705962059621,0.03107799999999994,0.0298919595140536,-0.004627720779968314,0.003411610730405551
482,0.05838050228772673,0.0883546449090114,0.02717391304347827,0.025745189746224945,0.057758593770642186,0.0887279428382722,0.03120658924424846,0.06260945516278646
483,0.010156977444762183,0.06283083901360842,0.014423076923076872,0.0361449915976758,0.010935374388878927,0.0635346337788526,-0.004266099478314689,0.02668584741593262
484,0.03917276149725524,0.058373104017296146,-0.00588235294117645,0.008743321825615623,0.038494223569673136,0.05942194423111177,0.04505511443843169,0.04962978219168052
485,0.017402238149126226,0.04136938554725747,0.13155190133607408,0.11782409586877152,0.02312400907138701,0.050954839711344346,-0.11414966318694786,-0.07645471032151405
486,0.029381665549789382,0.0635962817303416,0.003058103975535187,0.0016015166750460857,0.029355279221374597,0.06451836231521074,0.026323561574254195,0.06199476505529551
487,0.01509056555682986,0.0740078206675468,0.13531353135313529,0.05994781084638583,0.01860910684440098,0.07550824511073337,-0.12022296579630543,0.01406000982116097
488,0.004592621524539764,0.05815374129829942,0.033132530120481896,0.0008272524260896363,0.005282964249529565,0.05870308635046312,-0.02853990859594213,0.057326488872209785
489,0.022665149247526495,0.07110116376599099,-0.08034188034188039,0.002221448348208921,0.020502986242295962,0.06916905005835378,0.10300702958940688,0.06887971541778207
490,0.034077744434363844,0.06340370908749987,0.044733044733044625,0.13362423339241652,0.03498164728482733,0.06668744175732666,-0.010655300298680781,-0.07022052430491665
491,0.004269083350813219,0.05416435473475523,0.04531249999999998,0.00647548358074676,0.005315716030001694,0.05440574415025656,-0.04104341664918676,0.047688871154008466
492,0.039137200303024255,0.035901066609793614,0.1297709923664122,0.13194444444444442,0.04179977766075704,0.03940210189267254,-0.09063379206338795,-0.0960433778346508
493,0.007325427189375344,0.050935020011535215,0.2777777777777777,0.13440860215053763,0.008623097712720518,0.05178630406588136,-0.27045235058840233,-0.08347358213900241
494,0.026017332069822707,0.07703566322862704,0.17906336088154273,0.27078111946533,0.02959677255451909,0.08132218398032523,-0.15304602881172003,-0.19374545623670297
495,0.003682891743886474,0.03090276493753788,0.07920792079207928,0.016833035597337655,0.005202128096627012,0.03170213283458034,-0.0755250290481928,0.014069729340200225
496,0.02924768442071146,0.07614319510904685,0.04077471967380231,0.05377242860141908,0.029514631912710088,0.07735419296515716,-0.011527035253090845,0.022370766507627773
497,0.041060141290202634,0.0656100668137827,0.10476190476190461,0.056041777281321176,0.04277502206002037,0.06723426564036938,-0.06370176347170198,0.009568289532461527
498,0.0026206287630444747,0.05991010217637463,0.04516806722689071,0.03666016498381923,0.004641390710819593,0.060582164443806624,-0.04254743846384623,0.0232499371925554
499,0.016170022621275204,0.06607510768055444,0.03269230769230769,0.10191263607551335,0.016382958105882084,0.0663694915731389,-0.016522285071032483,-0.035837528394958906
500,0.02136895516205861,0.07643503339265745,0.1132075471698113,0.1111111111111111,0.02193485692876873,0.07746328572206782,-0.09183859200775268,-0.03467607771845366
501,0.03570180878101603,0.0643326787696556,0.0973360655737705,0.04624599027978894,0.0380368755806475,0.0655385442735042,-0.06163425679275447,0.01808668848986665
502,-0.003715846994535532,0.047180114029286485,0.036363636363636376,0.0644851790132808,-0.001069064358607985,0.049533989584409355,-0.04007948335817191,-0.01730506498399431
503,0.002454027454027452,0.03463119045511076,-0.05410691003911339,0.016170801444738175,0.0006707515694236443,0.03585029615515564,0.05656093749314084,0.018460389010372585
504,0.03790937786998061,0.0898543944146245,0.0018939393939394478,0.01405070840038096,0.037530367253174046,0.08895927441520907,0.03601543847604116,0.07580368601424355
505,0.02741405706006328,0.03442467729412113,-0.09349593495934955,0.0009228291836987437,0.024736713744096916,0.03363840089281819,0.12090999201941283,0.03350184811042239
506,-0.00046684473348046485,0.04598451749539895,-0.18292682926829273,-0.009566326530612242,-0.0008618022716223583,0.045919193111944034,0.18245998453481227,0.05555084402601119
507,0.016435234854754843,0.035183319560861764,0.015698587127158437,0.024238380717032604,0.016717361061988734,0.03626832294807755,0.0007366477275964067,0.01094493884382916
508,0.017148998313381902,0.053763355637048815,0.1470588235294117,0.15998287145088674,0.020132528694829066,0.05855562546046736,-0.12990982521602978,-0.10621951581383793
509,-0.00590765688574868,0.017808644510570848,0.08499999999999996,0.057523130284165946,-0.002687673956658587,0.02254877981638842,-0.09090765688574864,-0.0397144857735951
510,0.013866678069012539,0.04971058014177321,-0.20967741935483863,-0.0071952400719523975,0.011325338509723615,0.04800055468760267,0.22354409742385117,0.0569058202137256
511,0.01287001287001277,0.0507727219931719,0.10331384015594547,0.08906804912072692,0.01689296451273159,0.05500355494399267,-0.0904438272859327,-0.038295327127555026
512,0.010975402242347387,0.035705895853567676,0.12499999999999989,0.035416666666666666,0.013043820933165362,0.03783638912651288,-0.1140245977576525,0.0002892291869010105
513,0.053609009146729836,0.05508206575792701,0.05294117647058827,0.08887051490421971,0.05410214755899445,0.05695655133186939,0.0006678326761415665,-0.0337884491462927
514,0.05920433598371255,0.05851009793618617,0.0602883355176933,0.03430474901679503,0.059751364432862886,0.05881085238872505,-0.0010839995339807507,0.024205348919391134
515,0.034441298094210704,0.0617141267520514,0.30733944954128445,0.3435973748473748,0.03994805541868829,0.06503806076914026,-0.27289815144707374,-0.2818832480953234
516,0.002999272693688715,0.03807480244097333,0.08986928104575165,0.055326068188387034,0.005621393294861776,0.03940284615050549,-0.08687000835206293,-0.017251265747413702
517,0.036745455443588204,0.06346349562799486,-0.20833333333333337,-0.006265664160401002,0.03577075098814231,0.06362464132567874,0.24507878877692157,0.06972915978839586
518,-0.0073428038237423054,0.028828588264605104,0.12288786482334868,0.08352421093758777,-0.002629904162922969,0.0323569824982593,-0.13023066864709099,-0.05469562267298267
519,-0.010495638033709231,0.01753274027273305,0.05438931297709915,0.0369179889841522,-0.007103858810189934,0.01767922184657561,-0.06488495101080838,-0.019385248711419154
520,0.002326738538087847,0.01645272075983334,-0.07849293563579285,-0.0008118322532202071,0.0002826084099003534,0.015652521655007273,0.0808196741738807,0.017264553013053546
521,0.006421043785916236,0.03542333918724752,0.0528683914510687,0.03171046878997598,0.010009650692025307,0.03951115157384061,-0.04644734766515246,0.003712870397271542
522,-0.002544989291575095,0.0310209254436441,-0.009523809523809601,0.04368601074515019,-0.002397695464770866,0.032479535639858836,0.006978820232234506,-0.01266508530150609
523,0.005298994597839113,0.03915843102277816,0.10571428571428565,0.09101786169013064,0.006893103799170963,0.040482871180614305,-0.10041529111644654,-0.05185943066735248
524,-0.014684287812041119,0.0350155420513002,0.13585434173669464,0.05701174059013536,-0.008850129198966439,0.037535305588213,-0.15053862954873576,-0.021996198538835166
525,0.009724293534714046,0.035170507063456535,0.18200000000000005,0.046878260628260636,0.014487504527345263,0.04028386013871285,-0.172275706465286,-0.0117077535648041
526,0.00830969142937199,0.04659980413243478,0.07833333333333337,0.054577399220750306,0.010939286554165206,0.04818915110706573,-0.07002364190396138,-0.007977595088315526
527,0.001601703321961745,0.05279310577713997,0.11983471074380181,0.10709444750581892,0.003967763029992355,0.05542767451335534,-0.11823300742184006,-0.054301341728678953
